id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
321582,ES-0201,small_airport,Cogullada,41.691623,-0.85157,673,EU,Spain,ES,Aragón,ES-AR,AR,Zaragoza,0,,,,,,,50,2016-12-21T05:12:49+00:00
329228,ES-0243,heliport,"Pitres Heliport",36.932903,-3.3404525,,EU,Spain,ES,Andalucía,ES-AN,AN,,0,,,,,,,0,2018-09-10T11:22:11+00:00
337380,ES-0277,heliport,"Mofeta Helicopter Base",36.34737,-5.65463,,EU,Spain,ES,Andalucía,ES-AN,AN,,0,,,,,,,0,2020-11-19T05:34:26+00:00
349441,ES-0300,heliport,"Ronda Helicopter Base",36.76178,-5.17335,,EU,Spain,ES,Andalucía,ES-AN,AN,,0,,,,,,,0,2021-11-04T03:28:10+00:00
43310,LEVR,heliport,"Vilaller Heliport",42.3046989440918,0.7130560278892517,2870,EU,Spain,ES,Aragón,ES-AR,AR,,0,LEVR,,,,,,0,2009-08-07T08:29:12+00:00
331570,ES-0258,heliport,"Helipuerto de Sahechores",42.62011,-5.19233,,EU,Spain,ES,"Castilla y León",ES-CL,CL,,0,,,,,,,0,2019-07-04T10:57:37+00:00
342666,ES-0292,heliport,"Helipuerto de Segovia",40.923444,-4.173464,,EU,Spain,ES,"Castilla y León",ES-CL,CL,,0,,,,,,,0,2021-04-05T14:56:10+00:00
331316,ES-0247,closed,"Tomelloso Airstrip",39.11266,-2.94219,,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,,0,,,,,,,0,2019-05-25T12:06:38+00:00
331419,ES-0253,closed,"El Robledo",39.2242833,-4.3076333,1772,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,,0,,,,,,,0,2019-06-15T01:13:27+00:00
331420,ES-0254,closed,Valdeperdices,39.403683,-4.918783,,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,,0,,,,,,,0,2019-06-23T01:01:47+00:00
514552,ES-0338,heliport,"Helipuerto de Campillo de la Jara",39.60047,-5.05067,,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,,0,,,,,,,0,2023-11-08T07:50:01+00:00
430647,ES-0331,heliport,"La Graciosa Heliport",29.229606,-13.510984,,AF,Spain,ES,"Canary Islands",ES-CN,CN,,0,,,,,,,0,2022-11-01T17:30:46+00:00
43249,LEBC,heliport,"Costa Brava-Centro Heliport",41.807701110839844,3.037179946899414,42,EU,Spain,ES,Catalonia,ES-CT,CT,,0,LEBC,,,,,,0,2009-08-07T07:33:56+00:00
43269,LEHG,heliport,"Hospital General De Catalunya Heliport",41.47359848022461,2.0425000190734863,385,EU,Spain,ES,Catalonia,ES-CT,CT,,0,LEHG,,,,,,0,2009-08-07T08:29:11+00:00
43292,LEGS,heliport,"Parque De Garraf-Sitges Heliport",41.27389907836914,1.914720058441162,1100,EU,Spain,ES,Catalonia,ES-CT,CT,,0,LEGS,,,,,,0,2009-08-07T08:29:12+00:00
43299,LETM,heliport,"Sant Martí De Sescorts Heliport",42.015499114990234,2.3192501068115234,1672,EU,Spain,ES,Catalonia,ES-CT,CT,,0,LETM,,,,,,0,2009-08-07T08:29:12+00:00
43300,LERV,heliport,"Servei D'Evacuació Del Circuit De Catalunya Heliport",41.571999,2.26203,406,EU,Spain,ES,Catalonia,ES-CT,CT,,0,LERV,,,,https://de.wikipedia.org/wiki/Heliport_d%E2%80%99evacuaci%C3%B3_del_Circuit_de_Catalunya,,0,2024-05-20T17:01:22+00:00
329201,ES-0241,heliport,"Lires Heliport",42.981544,-9.237198,,EU,Spain,ES,Galicia,ES-GA,GA,,0,,,,,,,0,2018-09-05T04:27:27+00:00
531512,ES-0341,heliport,"Heliporto de Becerreá",42.8652,-7.18761,,EU,Spain,ES,Galicia,ES-GA,GA,,0,,,,,,,0,2024-05-31T05:13:15+00:00
532006,ES-0344,heliport,"San Xoán de Río Forest Fire Base Heliport",42.38395,-7.30131,3356,EU,Spain,ES,Galicia,ES-GA,GA,,0,,,,,,,0,2024-08-02T21:46:24+00:00
430636,ES-0328,heliport,"Cabrera Helipad",39.142996,2.937596,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,,0,,,,,,,0,2022-10-22T01:10:24+00:00
510463,ES-0334,balloonport,"Globedrom de Son Perot",39.574676,3.15622,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,,0,,,,https://www.mallorcaballoons.com,,,0,2023-07-26T01:42:05+00:00
342862,ES-0293,heliport,"Cartagena Helicopter Base",37.697502,-0.842058,,EU,Spain,ES,"Murcia (region)",ES-MC,MC,,0,,,,,,,0,2021-04-12T05:03:25+00:00
316683,ES-0038,closed,Berbinzana,42.5225,-1.803889,,EU,Spain,ES,Navarra,ES-NC,NC,,0,,,,,,,0,2019-01-07T04:58:49+00:00
43242,LEGV,heliport,"Campo Gaviota Heliport",43.44169998168945,-2.7536098957061768,630,EU,Spain,ES,"Basque Country",ES-PV,PV,,0,LEGV,,,,,,0,2009-08-06T22:59:23+00:00
321794,ES-0227,closed,"Dima Airfield",43.075701,-2.683326,1936,EU,Spain,ES,"Basque Country",ES-PV,PV,,0,,,,,,,0,2017-01-11T02:08:11+00:00
321890,ES-0229,closed,Villena,38.5868201,-0.8559465,1641,EU,Spain,ES,"Valencia (community)",ES-VC,VC,,0,,,,,,,0,2017-01-20T01:59:11+00:00
332462,ES-0269,closed,"Enova Airstrip",39.03365,-0.47555,,EU,Spain,ES,"Valencia (community)",ES-VC,VC,,0,,,,,,,0,2019-10-13T04:17:20+00:00
341521,ES-0281,heliport,"A Coruña Fire Station Heliport",43.45399,-7.85429,,EU,Spain,ES,Galicia,ES-GA,GA,"A Coruña",0,,,,,,,0,2021-03-02T11:59:53+00:00
524727,GCAD,heliport,"Adeje Heliport",28.124165,-16.742906,746,AF,Spain,ES,"Canary Islands",ES-CN,CN,Adeje,0,GCAD,,,,,,0,2024-04-04T12:40:50+00:00
43264,LEHE,heliport,"Helicsa Heliport",39.071106,-1.834567,2226,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Albacete,0,LEHE,,,,,,0,2021-03-10T00:48:20+00:00
341990,ES-0285,heliport,"Albacete University Hospital (FATO) Heliport",38.9823,-1.8444,,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Albacete,0,,,UAB,,,CM-UAB,0,2021-03-10T00:29:37+00:00
550099,LELB,heliport,"Regional Emergency Center Heliport",40.475232,-2.383516,2444,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Albendea,0,LELB,,,,,,0,2024-10-02T18:02:39+00:00
550088,LENT,heliport,"Alcoba de Los Montes Heliport",39.267248,-4.490408,2087,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Alcoba,0,LENT,,,,,,0,2024-10-02T15:50:11+00:00
43265,LEHA,heliport,"Alcorcón Hospital Heliport",40.349702,-3.83819,2269,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Alcorcón,0,LEHA,,,,,,0,2021-03-10T13:56:26+00:00
349291,ES-0298,heliport,"Punta de Europa Hospital Heliport",36.11066,-5.44163,98,EU,Spain,ES,Andalucía,ES-AN,AN,Algeciras,0,,,,,,,0,2021-10-29T11:18:39+00:00
349292,ES-0299,heliport,"Algeciras Caravan Park Helipad",36.13568,-5.44475,3,EU,Spain,ES,Andalucía,ES-AN,AN,Algeciras,0,,,,,,,0,2021-10-29T11:20:34+00:00
321741,ES-0223,heliport,"Almagro Helicopter Airbase",38.952096,-3.741126,2067,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Almagro,0,LEAO,,,,https://en.wikipedia.org/wiki/Spanish_Army_Airmobile_Force,,0,2020-04-05T13:45:22+00:00
331941,ES-0263,closed,"El Barranco",38.03774,-3.76585,,EU,Spain,ES,Andalucía,ES-AN,AN,"Bailén (Granada)",0,,,,,,,0,2019-08-19T10:49:11+00:00
43236,LEPB,heliport,"Autoridad Portuaria de Barcelona Heliport",41.36429977416992,2.1830101013183594,29,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LEPB,,,,,"Helipuerto de la autoridad portuaria de Barcelona, Port Authority of Barcelona Heliport",0,2009-08-07T07:55:24+00:00
43248,LEHB,closed,"Ciudad Sanitaria y Universitaria de Bellvitge Heliport",41.345299,2.10729,35,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,,,,,,LEHB,0,2022-12-29T04:34:28+00:00
43257,LEPY,heliport,"El Portinyol Heliport",41.583499908447266,2.5607900619506836,200,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LEPY,,,,,,0,2009-08-07T07:39:57+00:00
43260,LEFR,heliport,"Fira M2 Heliport",41.35390090942383,2.1291699409484863,34,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LEFR,,,,,,0,2009-08-07T07:43:04+00:00
43271,LESP,heliport,"Hospital San Pau Heliport",41.41350173950195,2.1719601154327393,265,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LESP,,,,,,0,2009-08-07T08:29:11+00:00
43274,LEJC,heliport,"Hotel Rey Juan Carlos I Heliport",41.38249969482422,2.1091699600219727,287,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LEJC,,,,,,0,2009-08-07T08:29:12+00:00
43293,LERA,heliport,"R.A.C.C. Heliport",41.38330078125,2.108330011367798,300,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LERA,,,,,,0,2009-08-07T08:29:12+00:00
550107,ES-0349,heliport,"Vall d'Hebron University Hospital Helipad",41.427012,2.140117,700,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LEDH,,,,,,0,2024-10-02T20:32:45+00:00
550108,LETK,heliport,"Teknon Medical Center Heliport",41.406624,2.127997,482,EU,Spain,ES,Catalonia,ES-CT,CT,Barcelona,0,LETK,,,,,,0,2024-10-02T20:30:31+00:00
329148,ES-0240,heliport,Heliactivo,38.5632993,-0.1511484,,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Benidorm,0,,,,,,,0,2018-09-01T05:29:00+00:00
43238,LERG,heliport,"Berga Heliport",42.10559844970703,1.8533300161361694,2300,EU,Spain,ES,Catalonia,ES-CT,CT,Berga,0,LERG,,,,,,0,2009-08-06T22:56:11+00:00
315661,ES-0023,heliport,"Basa Aérea de Valencia-Bétera",39.62447,-0.472576,414,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Bétera,0,LEBT,,,,https://de.wikipedia.org/wiki/Helipuerto_B%C3%A9tera-Valencia,,0,2024-05-20T12:54:11+00:00
333942,ES-0272,heliport,"Blancos del Coscojar Heliport",40.3216,-1.056629,1020,EU,Spain,ES,Aragón,ES-AR,AR,"Blancos del Coscojar",0,LEFB,,,,,,0,2024-10-04T12:11:30+00:00
549920,LEBU,heliport,"Bustarviejo Heliport",40.856922,-3.742135,3972,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Bustarviejo,0,LEBU,,,,,"Brigadas Forestales",0,2024-10-01T19:34:56+00:00
331183,ES-0246,heliport,"Camarinal Helicopter Base",36.082422,-5.796723,,EU,Spain,ES,Andalucía,ES-AN,AN,Cadiz,0,,,,,,,0,2019-05-09T11:12:11+00:00
334915,ES-0273,heliport,"San Fernando Helicopter Base",36.441879,-6.221244,,EU,Spain,ES,Andalucía,ES-AN,AN,Cadiz,0,,,,,,,0,2020-06-28T04:22:36+00:00
355230,ES-0302,heliport,"Base Naval de Rota Heliport",36.639673,-6.329609,23,EU,Spain,ES,Andalucía,ES-AN,AN,Cadiz,0,,,,,,,0,2022-06-27T18:06:14+00:00
429746,ES-0311,heliport,"Son Morell Heliport and R/C Field",40.04684,3.86701,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Cala Morell",0,,,,,,,0,2022-09-09T19:59:37+00:00
331411,ES-0252,closed,"Calamocha Airstrip",40.902364,-1.298009,2963,EU,Spain,ES,Aragón,ES-AR,AR,Calamocha,0,,,,,,LECH,0,2022-09-09T21:18:56+00:00
550087,LEAY,heliport,"La Atalaya Firefighting Heliport",38.634316,-3.789527,3045,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"Calzada de Calatrava",0,LEAY,,,,,,0,2024-10-02T15:36:34+00:00
512615,ES-0336,heliport,"Parque de Bomberos de Cangas de Onís Heliport",43.35014,-5.11164,,EU,Spain,ES,Asturias,ES-AS,AS,"Cangas de Onís",0,,,,,,,0,2023-09-28T04:43:19+00:00
550103,LEJL,heliport,"Guttmann Hospital Heliport",41.479645,2.238493,623,EU,Spain,ES,Catalonia,ES-CT,CT,Canyet,0,LEJL,,,,,,0,2024-10-02T19:13:39+00:00
43309,LEVH,heliport,"Vielha Heliport",42.697126,0.801571,3376,EU,Spain,ES,Catalonia,ES-CT,CT,"Carrèr deth Taro, Vielha",0,LEVH,,,,https://de.wikipedia.org/wiki/Heliport_de_Vielha,,0,2024-05-20T17:02:04+00:00
341987,ES-0282,heliport,"Casas de Juan Núñez Heliport",39.1103,-1.5578,2291,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"Casas de Juan Núñez",0,,,CJN,,,CM-CJN,0,2021-03-10T00:21:12+00:00
341991,ES-0286,heliport,"Casas de Lázaro Heliport",38.7748,-2.2432,3087,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"Casas de Lázaro",0,,,CDL,,,CM-CDL,0,2021-03-10T00:30:52+00:00
430635,ES-0327,heliport,"Grossa Helipad",39.898227,0.684122,,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Castellon,0,,,,,,,0,2022-10-22T00:55:38+00:00
43239,LEBP,heliport,"BP Oil España Heliport",39.957901,-0.011632,943,EU,Spain,ES,"Valencia (community)",ES-VC,VC,"Castellón de La Plana",0,LEBP,,,,https://de.wikipedia.org/wiki/BP_Oil_Espa%C3%B1a_Heliport,,0,2024-05-20T16:59:42+00:00
429756,ES-0319,heliport,"Cella Emergency Heliport",40.45859,-1.28498,,EU,Spain,ES,Aragón,ES-AR,AR,Cella,0,,,,,,,0,2022-09-09T21:21:13+00:00
320775,ES-0103,closed,"Cervera de Pisuerga",42.887425,-4.530838,3609,EU,Spain,ES,"Castilla y León",ES-CL,CL,"Cervera de Pisuerga",0,,,,,,,0,2021-04-04T09:50:32+00:00
43240,LENB,heliport,"Cala'n Blanes Heliport",39.996836,3.814097,27,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Ciutadella de Menorca",0,LENB,,,,,,0,2022-12-29T04:35:18+00:00
326765,LECV,heliport,"Base Aérea de Colmenar Viejo",40.697296,-3.763255,3264,EU,Spain,ES,"Madrid (community)",ES-MD,MD,"Colmenar Viejo",0,LECV,,,,,FAMET,0,2018-03-23T11:09:03+00:00
549917,LEHH,heliport,"Henares Hospital Heliport",40.419524,-3.532319,1959,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Coslada,0,LEHH,,,https://www.comunidad.madrid/hospital/henares/,,,0,2024-10-01T19:08:14+00:00
429760,ES-0323,heliport,"Daroca Heliport",41.13216,-1.41989,,EU,Spain,ES,Aragón,ES-AR,AR,Daroca,0,,,,,,,0,2022-09-09T21:31:00+00:00
326764,LEEC,heliport,"Base Aérea de El Copero",37.313164,-5.999058,20,EU,Spain,ES,Andalucía,ES-AN,AN,"Dos Hermanas",0,LEEC,,,,https://es.wikipedia.org/wiki/El_Copero,,0,2018-03-23T10:33:25+00:00
43275,LEIU,heliport,"Iurreta Heliport",43.18190002441406,-2.646389961242676,422,EU,Spain,ES,"Basque Country",ES-PV,PV,Durango,0,LEIU,,,,,,0,2009-08-07T08:29:12+00:00
550119,LEME,heliport,"S'Arangi Heliport",39.968221,4.093734,429,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Es Mercadal",0,LEME,,,,,Menorca,0,2024-10-02T21:42:03+00:00
429747,ES-0312,heliport,"Esporles Private Helipad",39.67124,2.55311,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,Esporles,0,,,,,,,0,2022-09-09T20:01:56+00:00
326685,ES-0237,heliport,"Estepona Airfield",36.495633,-5.17816,2033,EU,Spain,ES,Andalucía,ES-AN,AN,Estepona,0,,,,,,,0,2018-03-16T16:34:56+00:00
332469,ES-0270,closed,"Torres Torres Airstrip",39.730145,-0.330234,394,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Estivella,0,,,,,,,0,2022-09-09T20:34:02+00:00
43268,LEJT,heliport,"Hospital Doctor Josep Trueta Heliport",41.99789810180664,2.8213999271392822,215,EU,Spain,ES,Catalonia,ES-CT,CT,Gerona,0,LEJT,,,,,,0,2009-08-07T08:29:11+00:00
43256,LEEL,heliport,"El Musel Heliport",43.54973220825195,-5.695445537567139,1,EU,Spain,ES,Asturias,ES-AS,AS,Gijón,0,LEEL,,,,,,0,2009-08-07T07:38:26+00:00
342017,ES-0290,heliport,"Guadalajara Heliport",40.6578,-3.1731,2100,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Guadalajara,0,,,,,,,0,2021-03-10T13:24:02+00:00
327564,ES-0239,heliport,"Base de Helicópteros de Guadramiro",41.011168,-6.477604,,EU,Spain,ES,"Castilla y León",ES-CL,CL,Guadramiro,0,,,,,,,0,2018-05-03T09:31:27+00:00
329206,ES-0242,heliport,"Guillade Heliport",42.170884,-8.43643,,EU,Spain,ES,Galicia,ES-GA,GA,Guillade,0,,,,,,,0,2018-09-07T06:28:55+00:00
321083,ES-0122,closed,"Huevar 2",37.386693,-6.250106,69,EU,Spain,ES,Andalucía,ES-AN,AN,Huevar,0,,,,,,,0,2019-01-21T07:22:21+00:00
512845,ES-0337,heliport,"Ibias Heliport",43.02707,-6.88433,,EU,Spain,ES,Asturias,ES-AS,AS,Ibias,0,,,,,,,0,2023-10-04T04:50:09+00:00
43266,LENM,heliport,"Hospital Can Misses Heliport",38.9175,1.41944,91,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Ibiza (Eivissa)",0,LENM,,,,,,0,2022-12-29T04:54:34+00:00
524728,GCLG,heliport,"IES La Guancha Heliport",28.377407,-16.649328,1439,AF,Spain,ES,"Canary Islands",ES-CN,CN,"Icod de los Vinos",0,GCLG,,,,,,0,2024-04-04T12:54:14+00:00
550448,ES-0350,heliport,"Igualada Hospital Helipad",41.588386,1.620875,1190,EU,Spain,ES,Catalonia,ES-CT,CT,Igualada,0,LEHI,,,,,,0,2024-10-04T13:49:31+00:00
550441,LEPJ,heliport,"El Pueyo de Jaca Heliport",42.716444,-0.300132,3530,EU,Spain,ES,Aragón,ES-AR,AR,Jaca,0,LEPJ,,,,,Panticosa,0,2024-10-04T13:05:00+00:00
549921,LEER,heliport,"La Cabrera Heliport",40.855353,-3.617942,3373,EU,Spain,ES,"Madrid (community)",ES-MD,MD,"La Cabrera",0,LEER,,,,,,0,2024-10-01T19:57:08+00:00
43297,GCGO,heliport,"San Sebastián De La Gomera Heliport",28.0972,-17.1024,1,AF,Spain,ES,"Canary Islands",ES-CN,CN,"La Gomera Island",0,GCGO,,,,,,0,2022-11-01T17:31:01+00:00
349290,ES-0297,heliport,"La Línea de la Concepción District Hospital Heliport",36.17512,-5.35255,40,EU,Spain,ES,Andalucía,ES-AN,AN,"La Línea de la Concepción",0,,,,,,,0,2021-10-29T11:16:33+00:00
524726,GCPU,heliport,"Puntagorda Heliport",28.77882,-17.9957,1440,AF,Spain,ES,"Canary Islands",ES-CN,CN,"La Palma",0,GCPU,,,,,,0,2024-04-04T12:05:41+00:00
341989,ES-0284,heliport,"La Roda Sescam Heliport",39.1907,-2.1486,2306,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"La Roda",0,,,,,,,0,2021-03-10T00:27:51+00:00
342022,ES-0291,heliport,"Las Rozas Firefighting Heliport",40.520209,-3.882832,2402,EU,Spain,ES,"Madrid (community)",ES-MD,MD,"Las Rozas de Madrid",0,LELR,,,,,,0,2024-10-02T03:17:31+00:00
550451,LETB,heliport,"Tabuyo del Monte Firefighting Heliport",42.295518,-6.214514,3240,EU,Spain,ES,"Castilla y León",ES-CL,CL,León,0,LETB,,,,,,0,2024-10-04T14:23:11+00:00
550459,LERB,heliport,"Rabanal del Camino Firefighting Heliport",42.480863,-6.272399,3665,EU,Spain,ES,"Castilla y León",ES-CL,CL,León,0,LERB,,,,,,0,2024-10-04T14:58:38+00:00
429754,ES-0318,heliport,"Los Calpes Heliport",40.07269,-0.58777,,EU,Spain,ES,"Valencia (community)",ES-VC,VC,"Los Calpes",0,,,,,,,0,2022-09-09T20:43:04+00:00
342014,ES-0287,heliport,"Los Santos de la Humosa Helipad",40.5072,-3.2526,,EU,Spain,ES,"Madrid (community)",ES-MD,MD,"Los Santos de la Humosa",0,,,,,,,0,2021-03-10T13:20:00+00:00
43251,LEDG,heliport,"Dirección General de Tráfico Heliport",40.44929885864258,-3.6461305618286133,2336,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Madrid,0,LEDG,,,,,,0,2009-08-07T07:36:54+00:00
43267,LEDO,heliport,"Hospital Doce de Octubre Heliport",40.3747362789,-3.69985252619,1970,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Madrid,0,LEDO,,,,,,0,2011-10-16T21:49:13+00:00
43306,LETS,heliport,"Torre Picasso Heliport",40.44982914369999,-3.69314432144,2340,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Madrid,0,LETS,,,,,,0,2011-10-16T22:01:49+00:00
299646,ES-0003,heliport,"Banco de España Helipad",40.4179131733,-3.69491994381,,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Madrid,0,,,,,,"Helipuerto Civil Madrid - Banco de España",0,2011-12-05T06:59:23+00:00
549915,LELV,heliport,"Infanta Leonor University Hospital Heliport",40.386565,-3.615839,2145,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Madrid,0,LELV,,,,https://en.wikipedia.org/wiki/Hospital_Universitario_Infanta_Leonor,,0,2024-10-01T18:40:50+00:00
429745,ES-0310,heliport,"Mateu Órfila Hospital Heliport",39.88274,4.25225,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Mahón (Maó)",0,,,,,,,0,2022-09-09T19:51:42+00:00
43270,LEHM,heliport,"Hospital General De Manresa Heliport",41.720001220703125,1.840559959411621,962,EU,Spain,ES,Catalonia,ES-CT,CT,Manresa,0,LEHM,,,,,,0,2009-08-07T08:29:11+00:00
331832,ES-0260,heliport,"Illas Sisargas Heliport",43.3575972,-8.8440328,,EU,Spain,ES,Galicia,ES-GA,GA,Mapica,0,,,,,,,0,2019-08-04T06:59:53+00:00
429749,ES-0314,heliport,"Bunyola Private Heliport",39.65771,2.72726,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,Marratxí,0,,,,,,,0,2022-09-09T20:04:56+00:00
550443,LEBS,heliport,"Can Bonastre Wine Resort Heliport",41.507695,1.787712,945,EU,Spain,ES,Catalonia,ES-CT,CT,Masquefa,0,LEBS,,,,,,0,2024-10-04T13:23:43+00:00
43288,LENH,heliport,"Nou Hospital De Mataró Heliport",41.56079864501953,2.429719924926758,638,EU,Spain,ES,Catalonia,ES-CT,CT,Mataró,0,LENH,,,,,,0,2009-08-07T08:29:12+00:00
429793,ES-0324,heliport,"Melilla Heliport",35.3021,-2.94448,,AF,Spain,ES,"Melilla (city)",ES-ML,ML,Melilla,0,,,,,,,0,2022-09-13T14:29:16+00:00
429753,ES-0317,heliport,"Montanejos Heliport",40.06123,-0.53067,,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Montanejos,0,,,,,,,0,2022-09-09T20:42:36+00:00
341988,ES-0283,heliport,"Montealegre del Castillo Heliport",38.7994,-1.3131,2663,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"Montealegre del Castillo",0,,,,,,CM-MAC,0,2022-12-30T05:22:00+00:00
429799,ES-0325,heliport,"Morro Jable Heliport",28.05214,-14.36124,,AF,Spain,ES,"Canary Islands",ES-CN,CN,"Morro Jable",0,,,,,,,0,2022-11-01T17:31:21+00:00
333777,LERY,heliport,"King Juan Carlos Hospital Heliport",40.340433,-3.86951,2207,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Móstoles,0,LERY,,,,,,0,2020-04-05T15:13:06+00:00
429751,ES-0315,heliport,"Platges de Muro Rescue Heliport",39.79278,3.12514,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,Muro,0,,,,,,,0,2022-09-09T20:06:27+00:00
43291,LEOR,heliport,"Parque De Bomberos De Orriols Heliport",42.132198333740234,2.9038898944854736,530,EU,Spain,ES,Catalonia,ES-CT,CT,Orriols,0,LEOR,,,,,,0,2009-08-07T08:29:12+00:00
531513,ES-0342,heliport,"FIB Xurés Heliport",41.95115,-7.95731,2755,EU,Spain,ES,Galicia,ES-GA,GA,Ourense,0,LEXU,,,,,"Base Incendios Forestais Xurés",0,2024-10-04T14:06:56+00:00
532277,ES-0345,heliport,"Barco de Valdeorras Heliport",42.434147,-6.972064,1378,EU,Spain,ES,Galicia,ES-GA,GA,Ourense,0,,,,,,,0,2024-06-13T12:32:09+00:00
532278,ES-0346,heliport,"Marroxo Heliport",42.47302,-7.50139,2085,EU,Spain,ES,Galicia,ES-GA,GA,Ourense,0,LEXO,,,,,"Helipuerto C.I. de Marroxo",0,2024-06-12T19:36:25+00:00
512391,LEHU,heliport,"Oviedo Hospital Heliport",43.37721,-5.82638,,EU,Spain,ES,Asturias,ES-AS,AS,Oviedo,0,LEHU,,,,,,0,2023-09-24T06:23:45+00:00
429748,ES-0313,heliport,"Son Espases Heliport",39.6093,2.64565,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Palma de Mallorca",0,,,,,,,0,2022-09-09T20:02:50+00:00
430537,ES-0326,heliport,"Coll de Rates Helipad",38.723737,-0.061191,2061,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Parcent,0,,,,,,,0,2022-10-17T18:57:51+00:00
331716,ES-0259,closed,"Piedrabuena - Los Jarales",39.05953,-4.23651,,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Piedrabuena,0,,,,,,,0,2019-07-21T12:04:39+00:00
429759,ES-0322,closed,"Plenas Airfield",41.10997,-0.94941,,EU,Spain,ES,Aragón,ES-AR,AR,Plenas,0,,,,,,,0,2022-09-09T21:29:24+00:00
430646,ES-0330,heliport,"Punta de l'Avançada Heliport",39.905053,3.109839,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,Pollença,0,,,,,,,0,2022-10-22T15:59:27+00:00
550457,LEET,heliport,"Cueto Firefighting Heliport",42.632898,-6.648556,1890,EU,Spain,ES,"Castilla y León",ES-CL,CL,Ponferrada,0,LEET,,,,,,0,2024-10-04T14:45:59+00:00
320425,ES-0060,seaplane_base,"Pollença Seaplane Base",39.908121,3.101912,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Port de Pollença",0,LEPO,,,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_Militar_de_Pollensa,,0,2024-05-17T06:24:46+00:00
43285,LEPS,heliport,"Mas Passamaner Heliport",41.1859016418457,1.1599199771881104,480,EU,Spain,ES,Catalonia,ES-CT,CT,Reus,0,LEPS,,,,,,0,2009-08-07T09:10:07+00:00
342016,ES-0289,heliport,"Ribatejada Heliport",40.6658,-3.3907,2480,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Ribatejada,0,,,,,,,0,2021-03-10T13:22:09+00:00
325396,ES-0236,heliport,"Roses Aerial Military Radar Helipad",42.278272,3.233359,,EU,Spain,ES,Catalonia,ES-CT,CT,Roses,0,,,,,,,0,2017-11-09T06:11:28+00:00
